Date,net_return
2006-01-06,0.023838836297348672
2006-01-09,0.008507457722830375
2006-01-10,-0.007335684711493496
2006-01-11,0.010828007707796638
2006-01-12,-0.008692284576523806
2006-01-13,0.005917641373352782
2006-01-17,-0.011291099531653304
2006-01-18,-0.015062141175699855
2006-01-19,0.02104738637182796
2006-01-20,-0.027965734995274764
2006-01-23,0.014241202902348434
2006-01-24,0.00623472416832981
2006-01-25,0.0021058120227515752
2006-01-26,0.011296112199424726
2006-01-27,0.010050820103244706
2006-01-30,0.004656186235775216
2006-01-31,-0.0021388818250607368
2006-02-01,0.0011314265889501578
2006-02-02,-0.012018268354628847
2006-02-03,-0.0055755598210887845
2006-02-06,0.004087530538703483
2006-02-07,-0.0175940323054696
2006-02-08,0.006410697214804894
2006-02-09,0.004316322142995517
2006-02-10,-0.005778094464031297
2006-02-13,-0.011964596003762602
2006-02-14,0.012804088348434967
2006-02-15,-0.0017885751288420392
2006-02-16,0.012751645808220144
2006-02-17,0.0011865421979702492
2006-02-21,-0.004712370967159368
2006-02-22,0.010725191221285141
2006-02-23,-0.004168682176463878
2006-02-24,0.0050551405469780345
2006-02-27,0.002416087613059014
2006-02-28,-0.00661441507603259
2006-03-01,0.008325848918108135
2006-03-02,-0.00021020776606906307
2006-03-03,-0.007550646561766359
2006-03-06,-0.00976823158424896
2006-03-07,-0.00923372656621992
2006-03-08,-0.0006438684728803891
2006-03-09,-0.0029970099699774978
2006-03-10,0.007011920673898691
2006-03-13,0.0037503502915225513
2006-03-14,0.014712010901054695
2006-03-15,0.003928966704700474
2006-03-16,0.00274180406359579
2006-03-17,0.00104055029539588
2006-03-20,0.001791643292715164
2006-03-21,-0.01031180589146977
2006-03-22,0.00588244148641093
2006-03-23,-0.00606481784385117
2006-03-24,0.008642033566546019
2006-03-27,0.0011071256469295896
2006-03-28,-0.010007419902953903
2006-03-29,0.011011897503536457
2006-03-30,0.006243075903003312
2006-03-31,-0.0033335565908696706
2006-04-03,0.006840944374693506
2006-04-04,0.007790269335377728
2006-04-05,0.005685973778761992
2006-04-06,0.001508000381721325
2006-04-07,-0.011636048781540571
2006-04-10,0.002289847158978542
2006-04-11,-0.007486287468770536
2006-04-12,0.001330887854657851
2006-04-13,0.003846120411626403
2006-04-17,0.006243410825627523
2006-04-18,0.019090704373436698
2006-04-19,0.011160870504059296
2006-04-20,-0.009432435534253157
2006-04-21,0.005014322972522986
2006-04-24,-0.004983338047095567
2006-04-25,0.002500892625791177
2006-04-26,0.006603670405674924
2006-04-27,0.0012371492858989663
2006-04-28,0.007009266390561875
2006-05-01,-0.0005945876816833318
2006-05-02,0.01025529692084635
2006-05-03,-0.0013859699638308046
2006-05-04,0.00891777456746484
2006-05-05,0.007489095962370473
2006-05-08,-0.0011641968310374296
2006-05-09,0.006830603967662015
2006-05-10,-0.0012930911998740766
2006-05-11,-0.006093488053824108
2006-05-12,-0.005173435537334047
2006-05-15,-0.015756503669373496
2006-05-16,4.048259717548495e-05
2006-05-17,-0.018132855782556336
2006-05-18,-0.010415464357299788
2006-05-19,0.0011414615730177856
2006-05-22,-0.012848756165293497
2006-05-23,-0.002037666598216841
2006-05-24,-0.004883105084887511
2006-05-25,0.015584559072214427
2006-05-26,0.0025034287466757983
2006-05-30,-0.011634177447165517
2006-05-31,0.006982464235975858
2006-06-01,-0.005427279137504429
2006-06-02,0.0030373481103927917
2006-06-05,-0.004711314699144279
2006-06-06,-0.007863103340581441
2006-06-07,-0.0049172650621515926
2006-06-08,-0.011655592708574846
2006-06-09,-0.003505803727904783
2006-06-12,-0.005585382240405737
2006-06-13,-0.018367769047364133
2006-06-14,0.008583668221940123
2006-06-15,0.014832804543043327
2006-06-16,0.00019903339094394553
2006-06-19,-0.007081361714342216
2006-06-20,0.005165781198317539
2006-06-21,0.008259500262425865
2006-06-22,-0.0015248492803802232
2006-06-23,-0.0008973148051583623
2006-06-26,0.005438174680887763
2006-06-27,-0.00611550732791925
2006-06-28,0.004185678691541644
2006-06-29,0.014230437057159857
2006-06-30,0.005062237303624474
2006-07-03,0.0068415968973191115
2006-07-05,-0.0014159091734674083
2006-07-06,0.0022285328476190714
2006-07-07,-0.004547717315705167
2006-07-10,-0.001963128792441187
2006-07-11,0.005650677516864756
2006-07-12,-0.0021172345374118667
2006-07-13,-0.0051311443946269325
2006-07-14,-0.0012932360614806068
2006-07-17,-0.01134462370161109
2006-07-18,0.0013184488778326068
2006-07-19,0.0053131336078379564
2006-07-20,-0.005509099968965753
2006-07-21,0.00015743546986897298
2006-07-24,0.002351730011096672
2006-07-25,-0.0003811904844375146
2006-07-26,0.0022199746557754634
2006-07-27,0.005483547118416353
2006-07-28,0.0018159143005326405
2006-07-31,0.00021242889778921403
2006-08-01,0.0003913992810756113
2006-08-02,-0.006679042465704485
2006-08-03,0.001626845823799405
2006-08-04,0.0007174481514255469
2006-08-07,-0.004546492302826851
2006-08-08,0.0032994902951843635
2006-08-09,-0.0001606639267661384
2006-08-10,0.0022130083297093326
2006-08-11,0.0017471732679170903
2006-08-14,0.0015391858026841323
2006-08-15,-0.0026792675281210945
2006-08-16,-0.0002868588231358137
2006-08-17,0.003163153387891113
2006-08-18,-0.0013029844566225372
2006-08-21,-0.0016389459916800121
2006-08-22,-0.0010955632508250434
2006-08-23,0.002938511945885018
2006-08-24,-0.003903852555333711
2006-08-25,-0.00045564147819139074
2006-08-28,0.005160907185396694
2006-08-29,0.0006268991364323629
2006-08-30,-0.004208186218597517
2006-08-31,-0.0017215360895659916
2006-09-01,0.004138941741529553
2006-09-05,0.0010321442138216176
2006-09-06,-0.0029844333509974016
2006-09-07,-0.004854059709759388
2006-09-08,0.0003336049962389541
2006-09-11,-0.006832267571612321
2006-09-12,0.006744670755040897
2006-09-13,0.0015745071402804248
2006-09-14,-0.002501382821971712
2006-09-15,0.0008744851785559143
2006-09-18,0.0027582869948066693
2006-09-19,0.0016518409763843873
2006-09-20,0.0059445661221698325
2006-09-21,0.001726335036791536
2006-09-22,0.0024410269305177425
2006-09-25,0.0014525705080320715
2006-09-26,0.0030261249042776374
2006-09-27,-0.0007726120480136571
2006-09-28,0.0006334946266327208
2006-09-29,-0.0022378680000138206
2006-10-02,0.0032430555187277165
2006-10-03,-0.0004233956334457117
2006-10-04,0.009203758075509622
2006-10-05,-0.0017378889833742487
2006-10-06,-0.007397900590094573
2006-10-09,0.0024716129916864888
2006-10-10,-0.0033700259523713164
2006-10-11,0.00012065582891164278
2006-10-12,0.005639069568311408
2006-10-13,0.0011021587551259995
2006-10-16,0.00272369441838544
2006-10-17,-0.0018657299294669396
2006-10-18,0.004067422576920198
2006-10-19,0.001102042723806861
2006-10-20,0.0011765065505572787
2006-10-23,-0.0017060982461942808
2006-10-24,0.0011548032980975157
2006-10-25,0.004134966154066782
2006-10-26,0.010124952364453144
2006-10-27,-0.002396089429263144
2006-10-30,0.006029924311589064
2006-10-31,0.00617362239900166
2006-11-01,-0.00517674739604153
2006-11-02,0.000714333990525671
2006-11-03,-0.015992189628125743
2006-11-06,0.007806486312523403
2006-11-07,0.009419754047750339
2006-11-08,0.0027954085486253596
2006-11-09,-0.0070432116329572185
2006-11-10,0.01098999085522361
2006-11-13,0.0033972781674031865
2006-11-14,0.010404655909891144
2006-11-15,-0.0027162353216918012
2006-11-16,0.005129299423808925
2006-11-17,0.0013658772111835235
2006-11-20,-0.00029235623967048026
2006-11-21,0.0007034873360799441
2006-11-22,0.009233752521934088
2006-11-24,-0.0007297625690922179
2006-11-27,-0.009218173671317269
2006-11-28,0.006217955014880707
2006-11-29,-9.850824883874515e-05
2006-11-30,0.0055763715566299705
2006-12-01,-0.0002375681772235548
2006-12-04,0.011261101296836497
2006-12-05,0.0008802856361516044
2006-12-06,-0.009712351178733637
2006-12-07,-0.0027430695601315495
2006-12-08,-0.010076277386233515
2006-12-11,0.010060256137237709
2006-12-12,0.0017293713165764228
2006-12-13,-0.006630121106472672
2006-12-14,0.0028227777268878367
2006-12-15,-0.009759687150162632
2006-12-18,-0.005483042621136821
2006-12-19,0.005472582145730903
2006-12-20,-0.0019012427421580048
2006-12-21,-0.0009235399653997679
2006-12-22,-0.005509251088044281
2006-12-26,0.00507356408014807
2006-12-27,0.005987194593982264
2006-12-28,-2.3022773298539932e-07
2006-12-29,0.0006816209807696016
2007-01-03,0.006244023510755245
2007-01-04,0.007532879631514869
2007-01-05,-0.02476986457220198
2007-01-08,0.006663058835692107
2007-01-09,0.00011077340578305515
2007-01-10,0.00143655768217807
2007-01-11,0.004187789523611021
2007-01-12,0.013559713516892533
2007-01-16,0.002717600695489666
2007-01-17,-0.0033824809497719744
2007-01-18,-0.0033712293174578785
2007-01-19,0.004465733413594846
2007-01-22,-0.0018954235333364846
2007-01-23,0.005182796437070682
2007-01-24,0.005864833553063996
2007-01-25,-0.018415057202181777
2007-01-26,-0.002876441419623457
2007-01-29,-0.0003474354381639475
2007-01-30,0.0028400469710301262
2007-01-31,0.014171612697484796
2007-02-01,0.007012063519570908
2007-02-02,-0.009431749256224944
2007-02-05,9.040886624813262e-05
2007-02-06,0.009431601232634774
2007-02-07,0.00850214578762732
2007-02-08,-0.0044767598490957974
2007-02-09,-0.01075932161723545
2007-02-12,-0.0022900845486766115
2007-02-13,0.007571174030395507
2007-02-14,0.025405432285516297
2007-02-15,0.003495133429595949
2007-02-16,-0.004978749202088666
2007-02-20,0.003764130876284362
2007-02-21,0.0011351493510412532
2007-02-22,-0.004234827874416376
2007-02-23,0.004098329091356826
2007-02-26,0.002220791100362604
2007-02-27,-0.041076943860567636
2007-02-28,0.005341343510817734
2007-03-01,-0.011252742152465535
2007-03-02,-0.012732949437925089
2007-03-05,-0.013909394918313014
2007-03-06,0.01894923085884265
2007-03-07,0.0028682327568088336
2007-03-08,0.006251540224888194
2007-03-09,-0.006164043691711665
2007-03-12,0.007941143119463579
2007-03-13,-0.012442470729964097
2007-03-14,0.003242193662292064
2007-03-15,0.002707529944404561
2007-03-16,0.003697666488557958
2007-03-19,0.007261841268304966
2007-03-20,0.007719376320037005
2007-03-21,0.015292607827756516
2007-03-22,-0.00675134327432033
2007-03-23,-0.0048600593355087795
2007-03-26,0.0038218492069802936
2007-03-27,-0.003054844015859667
2007-03-28,-0.0062604901255528195
2007-03-29,0.002095910140279866
2007-03-30,-0.0007853876439801745
2007-04-02,0.0013516520968445992
2007-04-03,0.005981569998891535
2007-04-04,0.008851891586446729
2007-04-05,0.0027072112243714717
2007-04-09,-0.007518531825121486
2007-04-10,0.010907360509484735
2007-04-11,-0.005798692025081678
2007-04-12,0.00778663152659775
2007-04-13,0.005712279177846738
2007-04-16,0.009261537264459595
2007-04-17,0.0016039075905906887
2007-04-18,0.0032875299564042986
2007-04-19,-0.005011457059400815
2007-04-20,0.010574350630625508
2007-04-23,-0.0007505268788537111
2007-04-24,0.000441240779022505
2007-04-25,0.00912914576829441
2007-04-26,-0.010461112347872966
2007-04-27,0.00402924741366565
2007-04-30,-0.004467295077553419
2007-05-01,-0.001196731883569639
2007-05-02,0.005272569470393078
2007-05-03,0.004572096185342614
2007-05-04,0.008889862836908855
2007-05-07,0.002493530593553681
2007-05-08,-0.00774412417948398
2007-05-09,-0.0004260043120162114
2007-05-10,-0.017548432710446656
2007-05-11,0.014001952877224172
2007-05-14,-0.0064475319891397044
2007-05-15,0.00230684669750476
2007-05-16,-0.0015333344435076632
2007-05-17,-0.007897614549271736
2007-05-18,0.004744283114843274
2007-05-21,0.0027197995127886208
2007-05-22,-0.006779669142601359
2007-05-23,0.0005355692940935574
2007-05-24,-0.012600228600168259
2007-05-25,0.007008819308382276
2007-05-29,0.0008160090976584648
2007-05-30,0.007170596658686731
2007-05-31,0.0060721317513795295
2007-06-01,0.005579846829211627
2007-06-04,0.0020639092044202625
2007-06-05,0.00031176016086589115
2007-06-06,-0.012249211808087463
2007-06-07,-0.012529106044790468
2007-06-08,0.00829831793134825
2007-06-11,0.00279806268242828
2007-06-12,-0.007663567757356999
2007-06-13,0.010944085463244779
2007-06-14,0.005491642446458854
2007-06-15,0.010518343685481787
2007-06-18,0.0019646813620999575
2007-06-19,-0.0030233633582130316
2007-06-20,0.0099153349932408
2007-06-21,-0.010267615363695753
2007-06-22,-0.004830078366333507
2007-06-25,-0.0062247162554826116
2007-06-26,-0.004937700337906796
2007-06-27,0.004550385910184547
2007-06-28,1.030083317489364e-05
2007-06-29,0.0038422391653230884
2007-07-02,0.006993134066668285
2007-07-03,0.00369478140215839
2007-07-05,0.005941813064108122
2007-07-06,0.007877733231670092
2007-07-09,0.0005528025259803203
2007-07-10,-0.01296545239966102
2007-07-11,0.008864944294540527
2007-07-12,0.012444596103358668
2007-07-13,0.0011287740034244022
2007-07-16,-0.006405697417851581
2007-07-17,0.0017185341813194218
2007-07-18,-0.003104965021413341
2007-07-19,0.004237254617725249
2007-07-20,-0.00890648569933497
2007-07-23,0.004148637234991043
2007-07-24,-0.017005670211016607
2007-07-25,0.0002531137843820451
2007-07-26,-0.025509790218527454
2007-07-27,-0.012272332780247659
2007-07-30,0.01341547906820725
2007-07-31,-0.011157835646091945
2007-08-01,-0.002962479844835777
2007-08-02,0.0043522115972209
2007-08-03,-0.004981545550430115
2007-08-06,-0.0023604809099370687
2007-08-07,0.003470790505366245
2007-08-08,0.0013113809964143534
2007-08-09,-0.0075880935450399895
2007-08-10,-0.004198359155194278
2007-08-13,0.0014037442640638088
2007-08-14,-0.0034885253849901007
2007-08-15,-0.005065710087953203
2007-08-16,0.0019260016878352238
2007-08-17,0.009486866597064447
2007-08-20,0.0004471547980706798
2007-08-21,0.003963267365894355
2007-08-22,0.006999584661378337
2007-08-23,-0.001597588490843942
2007-08-24,0.010143062552991048
2007-08-27,0.0009039371633977627
2007-08-28,-0.005978466918569438
2007-08-29,0.007930833234762638
2007-08-30,0.002947729227149554
2007-08-31,0.005341659008634651
2007-09-04,0.0032294368123704517
2007-09-05,0.004127699729703976
2007-09-06,0.0002106864486098799
2007-09-07,0.006912833139106338
2007-09-10,0.00476391318211327
2007-09-11,0.004784834214626807
2007-09-12,0.003414945913174386
2007-09-13,-0.003994996180834323
2007-09-14,-4.453629853013002e-05
2007-09-17,-0.0010929036881374243
2007-09-18,0.012610909333919904
2007-09-19,-0.0027402331940511106
2007-09-20,-0.006981218676056528
2007-09-21,0.0065807026092784
2007-09-24,0.0025657241035251426
2007-09-25,0.00218550882061153
2007-09-26,0.0019470952909888077
2007-09-27,0.00955600002853557
2007-09-28,0.0030737306529038597
2007-10-01,0.004420826334677823
2007-10-02,-0.013448587930935733
2007-10-03,-0.010549386477050456
2007-10-04,0.013163799139113206
2007-10-05,0.0039151016370561455
2007-10-08,-0.015297383760033853
2007-10-09,0.012281520138738209
2007-10-10,0.007193158519144122
2007-10-11,0.003730671046715876
2007-10-12,0.006664959614399927
2007-10-15,0.00375437380553369
2007-10-16,-0.004526020805836955
2007-10-17,0.010028356183392807
2007-10-18,0.020437531778801248
2007-10-19,-0.009149351500804948
2007-10-22,-0.007488177915677717
2007-10-23,0.01158777772154496
2007-10-24,0.008796826596820915
2007-10-25,0.011581854981739208
2007-10-26,0.021166024989750315
2007-10-29,0.013525604356723585
2007-10-30,-0.015308924465774414
2007-10-31,0.017977607580239943
2007-11-01,-0.011456993269101035
2007-11-02,0.019977105587406493
2007-11-05,-0.009927116252332394
2007-11-06,0.02188547674549887
2007-11-07,-0.004487138464408407
2007-11-08,-0.0021510148209512793
2007-11-09,-0.001965851483766057
2007-11-12,-0.03038366937687589
2007-11-13,0.013557919625704346
2007-11-14,0.007783462908325467
2007-11-15,-0.009717812894691208
2007-11-16,0.004435560425210433
2007-11-19,-0.0033613642052427
2007-11-20,0.024948825338594906
2007-11-21,-0.004412164391573492
2007-11-23,0.013519737354203313
2007-11-26,0.0019911100062649754
2007-11-27,-0.00961549562560527
2007-11-28,0.003860929144639262
2007-11-29,-0.003310467554533467
2007-11-30,-0.012688406668329062
2007-12-03,0.006276587980246462
2007-12-04,0.005137820155183162
2007-12-05,-0.008256592423880287
2007-12-06,0.006348025733901947
2007-12-07,-0.009047386379902687
2007-12-10,0.005992516180649047
2007-12-11,-0.00011062987149451729
2007-12-12,0.008185460477508268
2007-12-13,-0.017869952819508775
2007-12-14,-0.018629680385351302
2007-12-17,-0.0066355771039182145
2007-12-18,0.007822792631137901
2007-12-19,0.0059487878432167764
2007-12-20,0.00040077600908979265
2007-12-21,0.004227160687294568
2007-12-24,0.004065014185593506
2007-12-26,0.006480739235149029
2007-12-27,0.0062379280690317675
2007-12-28,0.013468416338895773
2007-12-31,-0.0026553466962773295
2008-01-02,0.02112712968116113
2008-01-03,0.003193089739557914
2008-01-04,0.001652355348295625
2008-01-07,-0.0074470465623553556
2008-01-08,0.006995427579736086
2008-01-09,-0.005536833260469914
2008-01-10,0.0049231931656572026
2008-01-11,0.0025572811764587337
2008-01-14,0.009374576549303175
2008-01-15,-0.000763264185764645
2008-01-16,-0.012893486412627747
2008-01-17,0.004620379558351829
2008-01-18,0.0009209311772023913
2008-01-22,0.003144105008804472
2008-01-23,-0.0042600772412178045
2008-01-24,0.006015479188200924
2008-01-25,0.006014592469873019
2008-01-28,0.005240314442652247
2008-01-29,-0.0018741833696565703
2008-01-30,0.0038840963226191823
2008-01-31,0.0003218101160862672
2008-02-01,-0.010368297420272971
2008-02-04,0.0021461638449851283
2008-02-05,-0.0010018837457256653
2008-02-06,0.0012960484973724815
2008-02-07,-0.008413422912976766
2008-02-08,0.015575345670114845
2008-02-11,0.0057890748778888675
2008-02-12,-0.009373609943865104
2008-02-13,-0.004823514056426564
2008-02-14,0.003939082820093862
2008-02-15,0.0012329110719391427
2008-02-19,0.007422604097466234
2008-02-20,0.003847477609391807
2008-02-21,0.007828964521017053
2008-02-22,0.0031308709586789674
2008-02-25,-0.007648745328369035
2008-02-26,0.010948143839795418
2008-02-27,0.008229638114598587
2008-02-28,0.01771147970593555
2008-02-29,0.00932006353868245
2008-03-03,0.006928876720191985
2008-03-04,-0.00927264095778346
2008-03-05,0.008897711857759349
2008-03-06,0.010300604367214881
2008-03-07,-0.0010075140379180265
2008-03-10,0.011153086275525607
2008-03-11,-0.013630234772134715
2008-03-12,0.021414883364956568
2008-03-13,0.002366271822627439
2008-03-14,0.010929913771854573
2008-03-17,0.0039301970712463
2008-03-18,-0.019038512929932534
2008-03-19,-0.004981060167697993
2008-03-20,-0.022622938422721863
2008-03-24,-0.0168726643823068
2008-03-25,0.018636127749860083
2008-03-26,0.01789941553619144
2008-03-27,0.0011321434662168051
2008-03-28,-0.002343217925302778
2008-03-31,-0.010717415105680474
2008-04-01,-0.02310480852299617
2008-04-02,0.009633536345781814
2008-04-03,-0.0010083838600397446
2008-04-04,0.008888775146787683
2008-04-07,-0.0012951965494127965
2008-04-08,-0.0007939894424737039
2008-04-09,0.012707745979431233
2008-04-10,-0.004727971630826672
2008-04-11,0.0066300653660215465
2008-04-14,-0.00043378514228772534
2008-04-15,-0.0019340946486875324
2008-04-16,-0.0006766042932805259
2008-04-17,-0.0036992636527024988
2008-04-18,-0.007613473857485326
2008-04-21,0.0015971583561795485
2008-04-22,0.00511956872462872
2008-04-23,-0.0064459159261415055
2008-04-24,-0.012947490120532241
2008-04-25,-0.0006471876776086678
2008-04-28,0.0021776323737089046
2008-04-29,-0.005516520078758586
2008-04-30,0.0044065011711615755
2008-05-01,-0.009481537976656856
2008-05-02,-0.00016334544890419947
2008-05-05,0.007577174737405403
2008-05-06,0.0027278699129901713
2008-05-07,-0.001453723119342957
2008-05-08,0.005496889940386537
2008-05-09,0.005673802518164864
2008-05-12,-0.0019379209458351503
2008-05-13,-0.004744698959328931
2008-05-14,-0.0035981447058987957
2008-05-15,0.004093853687814305
2008-05-16,0.006638935642172492
2008-05-19,-0.0011715476989980352
2008-05-20,0.009410393623161751
2008-05-21,0.008676569721069756
2008-05-22,-0.00816648198642794
2008-05-23,0.005680646781748524
2008-05-27,-0.00915494309259753
2008-05-28,-0.002133198895488035
2008-05-29,-0.01203240363071677
2008-05-30,0.003810462674398907
2008-06-02,0.0016327232331226692
2008-06-03,-0.005686326282340029
2008-06-04,-0.0023209626709213274
2008-06-05,0.008226604691090869
2008-06-06,0.012591222527713185
2008-06-09,-0.006009904320466168
2008-06-10,-0.006970187697588771
2008-06-11,0.008276278240250408
2008-06-12,-0.004109846128569925
2008-06-13,-0.002656442061984202
2008-06-16,0.003140201348816128
2008-06-17,0.0016735541885309682
2008-06-18,0.003429463671547354
2008-06-19,-0.004065771704632895
2008-06-20,0.004842077013317967
2008-06-23,-0.0022913087214737624
2008-06-24,0.001041913307365647
2008-06-25,0.0010165530280609387
2008-06-26,0.008985218977143453
2008-06-27,0.0020316800978750107
2008-06-30,-0.0027198666484911788
2008-07-01,0.005069818857085233
2008-07-02,0.011970518228401115
2008-07-03,-0.006633046087568673
2008-07-07,-0.001601008296508801
2008-07-08,-0.010746868896765188
2008-07-09,0.010032963223175831
2008-07-10,0.004866709330849411
2008-07-11,0.01129480617889022
2008-07-14,0.004506427715197187
2008-07-15,-0.0011758237042625787
2008-07-16,-0.014738997528276121
2008-07-17,-0.008955587135662458
2008-07-18,-0.002637161213196148
2008-07-21,0.004488439468788006
2008-07-22,-0.01149890326023409
2008-07-23,-0.011610269763375196
2008-07-24,0.008878034900137685
2008-07-25,-0.004421834926603382
2008-07-28,0.0082472635157133
2008-07-29,-0.01350531560044813
2008-07-30,0.000840094868125819
2008-07-31,0.003574200827505458
2008-08-01,-0.00035266768117942957
2008-08-04,-0.001826887283137848
2008-08-05,-0.014217767395476253
2008-08-06,-0.002244320892855231
2008-08-07,0.004032606972179554
2008-08-08,-0.017484825442136646
2008-08-11,-0.007928189618676536
2008-08-12,0.0021326627662231726
2008-08-13,0.00751739053055102
2008-08-14,-0.0084611750635337
2008-08-15,-0.008876601481147415
2008-08-18,0.005626493978237156
2008-08-19,0.007916100963263414
2008-08-20,-0.001542907058136077
2008-08-21,0.011224769073946143
2008-08-22,-0.013032040148762563
